,start,end,x,y,bezit,code
62,416.8181334932,432.58402841080004,1,4,NEC,Nothing
63,429.58402841080004,436.60575160559995,2,4,NEC,Nothing
64,433.8458187935,439.3656852176,3,4,NEC,Nothing
65,436.60575240559996,443.66159078879997,2,4,NEC,Nothing
66,440.66159078879997,447.18730358269994,3,4,NEC,Nothing
67,444.18730358269994,450.9712580081,2,4,NEC,Nothing
68,449.5151722271,456.5519998743,2,2, TEG,Nothing
69,453.5519998743,467.3354962833,3,2, TEG,Nothing
70,464.3354962833,468.31850338510003,3,3, TEG,Nothing
71,487.79772129319997,504.4050785161,3,3, TEG,Nothing
72,501.4050785161,505.25829331029996,2,4, TEG,Nothing
73,502.486285315,508.0303021057,2,3, TEG,Nothing
74,505.25829411029997,516.8779803609,2,4, TEG,Nothing
75,527.8268989457,541.0264564043,3,4, TEG,Nothing
76,538.5490176086,542.4929645418,2,1,NEC,Nothing
77,539.4929645418,560.2437897214,3,1,NEC,Nothing
78,557.6918397633,561.6516762701999,1,2, TEG,Nothing
79,558.6516762701999,567.2181025122001,2,2, TEG,Nothing
80,566.5780814125,570.7618438804,1,2,NEC,Nothing
81,567.7618438804,575.7599374525,2,1,NEC,Nothing
82,572.7599374525,577.7277691573,2,3,NEC,Nothing
83,575.7198129233,580.3036921924,2,2, TEG,Nothing
84,577.3036921924,589.4153450662001,3,3, TEG,Nothing
85,586.4153450662001,590.3480646787,2,2, TEG,Nothing
86,587.3480646787,591.9720481273,2,3, TEG,Nothing
87,588.9720481273,599.4995715229,1,3, TEG,Nothing
88,596.4995715229,602.8258650118,1,2, TEG,Nothing
89,602.937682868,608.4097322173001,2,2, TEG,Nothing
90,605.4097322173001,609.6495075406,3,2, TEG,Nothing
91,606.6495075406,612.5591348138,2,3, TEG,Nothing
92,609.5591348138,614.3271026552,2,4, TEG,Nothing
93,613.5111072019,617.4551310585,1,1,NEC,Nothing
94,614.4551310585,623.5646989179,1,2,NEC,Nothing
95,620.5646989179,626.8285903551,1,3,NEC,Nothing
96,624.9404961812,637.0202081140001,3,3, TEG,Nothing
97,634.8173078455001,640.8729717929,1,3,NEC,Nothing
98,657.6242997879,667.239973527,3,2, TEG,Nothing
99,664.239973527,672.2744508802,1,3, TEG,Nothing
100,669.2744508802,676.6663893061,1,2, TEG,Nothing
101,673.6663893061,687.6549609953,2,2, TEG,Nothing
102,684.6549609953,693.934018476,3,2, TEG,Nothing
103,695.0200711795,699.3002208217999,2,1,NEC,Nothing
104,696.3002208217999,701.6999905842999,2,2,NEC,Nothing
105,698.6999905842999,704.4840010019,1,2,NEC,Nothing
106,701.4840010019,709.6278351697,1,3,NEC,Nothing
107,707.241556987,712.0735113497999,2,2, TEG,Nothing
108,709.0735113497999,713.0175288128,3,2, TEG,Nothing
109,713.6893331947,727.6693309892,1,3,NEC,Nothing
110,724.6693309892,730.0772434274,1,4,NEC,Nothing
111,728.2685811092999,735.5163385942999,3,2, TEG,Nothing
112,732.5163385942999,738.380218199,2,2, TEG,Nothing
113,735.380218199,742.4118836095,2,3, TEG,Nothing
114,742.2978261559,746.6657063147001,2,1,NEC,Nothing
115,743.6657063147001,749.4178760602999,2,2,NEC,Nothing
116,746.4178760602999,755.0814376855001,1,2,NEC,Nothing
117,752.0814376855001,757.3988546014,2,2,NEC,Nothing
118,754.3988546014,763.0944550639,3,2,NEC,Nothing
119,760.7264549432001,764.5183819252001,1,2, TEG,Nothing
120,763.91655566,768.7483479662,3,2,NEC,Nothing
121,765.7483479662,774.7621401575999,2,2,NEC,Nothing
122,771.7621401575999,783.050095019,1,2,NEC,Nothing
123,780.8740148018,785.3059568706,2,1, TEG,Nothing
124,782.3059568706,793.0624283685,3,2, TEG,Nothing
125,795.3337446323,803.9174712145,2,2,NEC,Nothing
126,800.9174712145,804.6984899294,1,2,NEC,Nothing
127,801.6984899294,809.3064079850999,1,3,NEC,Nothing
128,809.6583932568,814.0422687605001,2,1, TEG,Nothing
129,811.0422687605001,819.8571505975999,2,2, TEG,Nothing
130,816.8571505975999,825.6569417274001,3,2, TEG,Nothing
131,822.6569417274001,831.9346056466001,2,2, TEG,Nothing
132,828.9346056466001,840.3821254569999,3,3, TEG,Nothing
133,837.8621214411,842.1396419113,1,1,NEC,Nothing
134,839.1396419113,845.4513558535001,2,1,NEC,Nothing
135,843.1473388181,847.3394894523,2,3, TEG,Nothing
136,844.3394894523,847.9432871567999,2,2, TEG,Nothing
137,847.9432879568,851.4343247721,2,2, TEG,Nothing
138,849.1392369456,853.7294133986001,3,2, TEG,Nothing
139,851.4343255721001,860.6170561803,2,2, TEG,Nothing
140,857.6170561803,865.5207952753999,3,2, TEG,Nothing
141,862.5207952753999,883.2940972753,2,2, TEG,Nothing
142,880.2940972753,890.5149465674001,3,2, TEG,Nothing
143,887.5149465674001,892.042832058,2,2, TEG,Nothing
144,889.042832058,897.2984192274,2,3, TEG,Nothing
145,897.5748851488,902.6626736768,2,1,NEC,Nothing
146,899.6626736768,907.5506393986999,1,2,NEC,Nothing
147,904.5506393986999,918.3095763069999,2,2,NEC,Nothing
148,915.3095763069999,922.3634499714,1,3,NEC,Nothing
149,923.4352239854,940.8955370342999,1,3,NEC,Nothing
150,938.4393747291999,945.1194082024001,2,2, TEG,Nothing
151,942.1194082024001,950.0770780928,1,3, TEG,Nothing
152,947.0770780928,952.4209252414,2,3, TEG,Nothing
153,949.4209252414,956.2529777891,3,3, TEG,Nothing
154,953.2529777891,957.290976453,3,4, TEG,Nothing
155,954.290976453,961.8187221636999,2,4, TEG,Nothing
156,980.8897549548,987.5135513855,3,4, TEG,Nothing
157,984.5135513855,991.2399072931,2,4, TEG,Nothing
158,988.4199002524001,994.0599151339,3,4, TEG,Nothing
